city,listing_id,listing_date,property_subtype,sqft,locality,configtype,platform,Selling_Price,txn_type,property_type,listing_by,Building_Name
Mumbai,4175632,05/18/2016,Apartments / Flats,1400,Ghodbunder Road,3 BHK,Sulekha,16100000.000000002,Sale,Residential,Sachin Aswani,The Manhattan
Mumbai,4430393,06/15/2016,Apartments / Flats,600,Vasai Road East,1 BHK,Sulekha,2190000.0,Sale,Residential,Evergreen Enterprises,Sunshine Green Park
Mumbai,4079365,06/25/2016,Apartments / Flats,580,Nalasopara West,1 BHK,Sulekha,1987000.0,Sale,Residential,FIROZ,
Mumbai,4474171,06/28/2016,Apartments / Flats,365,Dombivali East,1 BHK,Sulekha,1612000.0,Sale,Residential,Hema sawant,Shree Kripa Residancy
Mumbai,4138861,06/30/2016,Apartments / Flats,900,Badlapur East,2 BHK,Sulekha,2610000.0,Sale,Residential,Arihant Enterprises,
Mumbai,3974734,06/05/2016,Apartments / Flats,900,Powai,2 BHK,Sulekha,16500000.0,Sale,Residential,Shree Gurudev Properties,
Mumbai,4247731,06/12/2016,Apartments / Flats,935,Dombivali East,2 BHK,Sulekha,4254000.0,Sale,Residential,DT Homes,My City Codename Walk
Mumbai,4518158,05/12/2016,Commercial: Showrooms/Shops,1390,Ambernath West,,Sulekha,12600000.0,Sale,Commercial,R S Enterprises,
Mumbai,4665117,06/28/2016,Apartments / Flats,625,Manpada,1 BHK,Sulekha,6300000.0,Sale,Residential,Dgm Property Solutions Pvt Ltd,
Mumbai,4600328,06/09/2016,Apartments / Flats,550,Nalasopara West,1 BHK,Sulekha,1860000.0000000002,Sale,Residential,Nishantkumar,
Mumbai,4520544,05/21/2016,Apartments / Flats,1075,Kandivali West,2 BHK,Sulekha,10500000.0,Sale,Residential,Aarde Technosoft Pvt Ltd,Ruparel Codename West Park
Mumbai,4551772,05/24/2016,Apartments / Flats,1155,Goregaon West,2 BHK,Sulekha,13899999.999999998,Sale,Residential,Indiabulls Distribution services limited,
Mumbai,4647689,06/23/2016,Apartments / Flats,535,Karjat,1 BHK,Sulekha,1578000.0,Sale,Residential,Shagun Enterprises,Wide Complex
Mumbai,4278835,06/10/2016,Apartments / Flats,1015,Malad West,2 BHK,Sulekha,10700000.0,Sale,Residential,Sameer Oza,Marina Enclave
Mumbai,4427755,06/13/2016,Apartments / Flats,1040,Thane,2 BHK,Sulekha,13500000.0,Sale,Residential,Amit Vaswani,
Mumbai,3789266,06/08/2016,Apartments / Flats,750,Neral,1 BHK,Sulekha,1988000.0,Sale,Residential,Vision Properties,Ravira Green Homes
Mumbai,4603551,06/10/2016,Apartments / Flats,1385,Ambernath West,3 BHK,Sulekha,4363000.0,Sale,Residential,Laxmi Kamal Associates,Laxmi Kamal Shankar Heights Phase II
Mumbai,4363555,05/23/2016,Apartments / Flats,350,Nalasopara East,1 RK,Sulekha,1019999.9999999999,Sale,Residential,Dinesh,
Mumbai,4197964,05/27/2016,Apartments / Flats,674,Dahisar East,1 BHK,Sulekha,6000000.0,Sale,Residential,Trident Realtors,
Mumbai,4006906,05/28/2016,Apartments / Flats,555,Virar West,1 BHK,Sulekha,2498000.0,Sale,Residential,MansukhGada,
Mumbai,3939752,06/01/2016,Apartments / Flats,950,Virar West,2 BHK,Sulekha,3990000.0,Sale,Residential,Darshan Ghadge,
Mumbai,4421551,06/12/2016,Apartments / Flats,570,Nalasopara West,1 BHK,Sulekha,2150000.0,Sale,Residential,Suman,Gapes Tower
Mumbai,4211782,05/30/2016,Apartments / Flats,575,Virar East,1 BHK,Sulekha,2100000.0,Sale,Residential,Property Link,
Mumbai,4079325,06/03/2016,Apartments / Flats,1081,Vikhroli West,3 BHK,Sulekha,35000000.0,Sale,Residential,Green Concept,The Trees
Mumbai,4629160,06/17/2016,Apartments / Flats,1134,Dombivali East,2 BHK,Sulekha,6250000.0,Sale,Residential,K Homes Estate Agency,
Mumbai,4651142,06/24/2016,Apartments / Flats,1020,Dombivali East,2 BHK,Sulekha,5000000.0,Sale,Residential,vikash kumar jha,Versatile Valley
Mumbai,4338999,05/15/2016,Apartments / Flats,560,Nalasopara West,1 BHK,Sulekha,1989000.0,Sale,Residential,JUST IMAGINE REALTY,
Mumbai,4608159,06/11/2016,Apartments / Flats,1098,Dombivali East,2 BHK,Sulekha,6300000.0,Sale,Residential,K Homes Estate Agency,
Mumbai,4247732,06/12/2016,Apartments / Flats,940,Dombivali East,2 BHK,Sulekha,4277000.0,Sale,Residential,DT Homes,My City Codename Walk
Mumbai,4278882,05/30/2016,Apartments / Flats,1025,Kanjurmarg West,2 BHK,Sulekha,17500000.0,Sale,Residential,Mr Manish Haryani,
Mumbai,4660536,06/27/2016,Apartments / Flats,611,Ambernath East,1 BHK,Sulekha,1919000.0000000002,Sale,Residential,Niraj Singh,Parshva Hills
Mumbai,4500678,05/08/2016,Apartments / Flats,340,Umroli,1 RK,Sulekha,816000.0,Sale,Residential,M Shikari,
Mumbai,4146832,07/04/2016,Apartments / Flats,640,Malad West,1 BHK,Sulekha,6080000.0,Sale,Residential,Gautam Shinde,Ot
Mumbai,4363560,05/23/2016,Apartments / Flats,350,Nalasopara East,1 RK,Sulekha,1025000.0,Sale,Residential,Dinesh,
Mumbai,4171943,06/03/2016,Apartments / Flats,1108,Chembur East,2 BHK,Sulekha,17000000.0,Sale,Residential,EK OM Real Estate Consultants,Spenta Alta Vista
Mumbai,4291290,06/25/2016,Apartments / Flats,492,Badlapur East,1 BHK,Sulekha,1648000.0,Sale,Residential,The MW Group,
Mumbai,4287372,06/26/2016,Apartments / Flats,645,Nalasopara West,1 BHK,Sulekha,2193000.0,Sale,Residential,Jagadhattri Associates,Glorious Lifestly
Mumbai,4255666,06/14/2016,Apartments / Flats,500,Virar East,Near RK Restaurant,Sulekha,2125000.0,Sale,Residential,Property Link,
Mumbai,4106007,06/09/2016,Apartments / Flats,1125,Bhandup West,2 BHK,Sulekha,14500000.0,Sale,Residential,Ramjapo Properties,Eleve
Mumbai,3939667,06/01/2016,Apartments / Flats,875,Virar West,2 BHK,Sulekha,4025000.0,Sale,Residential,Darshan Ghadge,Swastick Heights
Mumbai,4067099,05/29/2016,Apartments / Flats,1150,Chandivali,2 BHK,Sulekha,16500000.0,Sale,Residential,Shree Gurudev Properties,PALATIAL HEIGHTS
Mumbai,4567669,05/29/2016,Apartments / Flats,910,Dombivali East,2 BHK,Sulekha,5000000.0,Sale,Residential,vikash kumar jha,
Mumbai,4006879,06/11/2016,Apartments / Flats,620,Virar West,1 BHK,Sulekha,2536000.0,Sale,Residential,Mansukh Gada,Bachraj Landmark
Mumbai,4021966,05/15/2016,Apartments / Flats,565,Nalasopara West,1 BHK,Sulekha,2250000.0,Sale,Residential,ajay,Ruturaj
Mumbai,4469634,06/26/2016,Apartments / Flats,801,Dombivali East,1 BHK,Sulekha,5230000.0,Sale,Residential,Relation Group,
Mumbai,4402043,06/04/2016,Apartments / Flats,720,Thane,1 BHK,Sulekha,5800000.0,Sale,Residential,Rakesh Singh,
Mumbai,4599982,06/09/2016,Apartments / Flats,600,Vangani,1 BHK,Sulekha,1499000.0,Sale,Residential,Swaraj Properties,Sai Shristi
Mumbai,4146705,06/10/2016,Apartments / Flats,729,Mulund West,2 BHK,Sulekha,7873000.0,Sale,Residential,Sohum Estate Agency,
Mumbai,4278964,06/10/2016,Apartments / Flats,1020,Malad West,2 BHK,Sulekha,10700000.0,Sale,Residential,Sameer Oza,Marina Enclave
Mumbai,4258601,06/16/2016,Apartments / Flats,767,Dombivali East,1 BHK,Sulekha,4200000.0,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,
Mumbai,4291625,06/17/2016,Apartments / Flats,1084,Ghatkopar East,3 BHK,Sulekha,14100000.0,Sale,Residential,A.N Estate Consultancy & Marketing,AO F Residences Ghatkopar
Mumbai,4079326,06/03/2016,Apartments / Flats,1312,Vikhroli West,3 BHK,Sulekha,37900000.0,Sale,Residential,Green Concept,The Trees
Mumbai,4398234,06/03/2016,Apartments / Flats,825,Virar West,2 BHK,Sulekha,3500000.0,Sale,Residential,Aryan Enterprises,
Mumbai,4110555,06/16/2016,Apartments / Flats,603,Ghatkoparwest,1 BHK,Sulekha,5728000.0,Sale,Residential,Ashwani,Reputed Developer
Mumbai,3945739,05/27/2016,Apartments / Flats,880,Dombivali West,2 BHK,Sulekha,6000000.0,Sale,Residential,Bhoomi Associates,
Mumbai,4579366,06/02/2016,Apartments / Flats,600,Vasai Road East,1 BHK,Sulekha,2039999.9999999998,Sale,Residential,Pankaj Soni,
Mumbai,4058104,05/22/2016,Apartments / Flats,550,Naigaon East,1 BHK,Sulekha,2118000.0,Sale,Residential,Vedant Enterprises,Sahakar Residency
Mumbai,4275563,06/02/2016,Apartments / Flats,659,Badlapur West,1 BHK,Sulekha,2075000.0,Sale,Residential,Mr Rakesh and Mr Chander,
Mumbai,4585843,06/04/2016,Apartments / Flats,610,Ambernath East,1 BHK,Sulekha,1917000.0000000002,Sale,Residential,Niraj Singh,Parshva Hills
Mumbai,4573749,06/09/2016,Apartments / Flats,370,Virar East,1 RK,Sulekha,1536000.0,Sale,Residential,SN Properties,Disha Enclave
Mumbai,4407862,06/08/2016,Apartments / Flats,560,Nalasopara West,1 BHK,Sulekha,2250000.0,Sale,Residential,Suman,Om sai hights
Mumbai,4648059,06/23/2016,Apartments / Flats,645,Virar West,1 BHK,Sulekha,2258000.0,Sale,Residential,ajay,Bhoomi Acropolis
Mumbai,4318780,05/09/2016,Apartments / Flats,720,Thane,1 BHK,Sulekha,5877000.0,Sale,Residential,Rakesh Singh,
Mumbai,4228245,06/04/2016,Apartments / Flats,557,Mira Road,1 BHK,Sulekha,3181000.0,Sale,Residential,Sai Priya,Apna Ghar
Mumbai,4466718,06/17/2016,Apartments / Flats,1200,Kurla East,2 BHK,Sulekha,15000000.0,Sale,Residential,A.N Estate Consultancy & Marketing,
Mumbai,4103352,05/29/2016,Apartments / Flats,433,Chembur East,1 BHK,Sulekha,9000000.0,Sale,Residential,Paras Bhojwani - Xtreme Properties,
Mumbai,4456039,06/23/2016,Apartments / Flats,1290,Goregaon East,2 BHK,Sulekha,22799999.999999996,Sale,Residential,Nilesh,omkar altamonte
Mumbai,4628126,07/01/2016,Apartments / Flats,687,Andheri West,2 BHK,Sulekha,20600000.0,Sale,Residential,acquest property,Bajaj Enchante
Mumbai,4234468,06/06/2016,Commercial: Office Space,1000,Andheri East,,Sulekha,16500000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4496640,05/19/2016,Apartments / Flats,800,Virar East,2 BHK,Sulekha,3500000.0,Sale,Residential,Swapnil Mohite,
Mumbai,4487939,07/02/2016,Apartments / Flats,630,Nalasopara West,1 BHK,Sulekha,2205000.0,Sale,Residential,evergreen enterprises,Samruddhi Grace
Mumbai,4282233,06/14/2016,Apartments / Flats,1562,Goregaon West,3 BHK,Sulekha,22599999.999999996,Sale,Residential,U K MISHRA,Kalpataru Radiance
Mumbai,4255676,05/12/2016,Apartments / Flats,515,Manpada,2 BHK,Sulekha,2111000.0,Sale,Residential,Vedant Group of Property,Vedant Group of Property
Mumbai,4538807,06/21/2016,Apartments / Flats,650,Santacruz West,1 BHK,Sulekha,35000000.0,Sale,Residential,Golden Homes,
Mumbai,4267730,06/19/2016,Apartments / Flats,2580,Goregaon East,4 BHK,Sulekha,49500000.0,Sale,Residential,Pentacle Best Properties,
Mumbai,4518276,05/12/2016,Commercial: Showrooms/Shops,2830,Ambernath West,,Sulekha,25800000.0,Sale,Commercial,R S Enterprises,
Mumbai,4544875,05/21/2016,Apartments / Flats,1170,Malad West,2 BHK,Sulekha,17000000.0,Sale,Residential,Rohit,
Mumbai,4606042,06/10/2016,Apartments / Flats,1082,Vile Parle East,2 BHK,Sulekha,29000000.0,Sale,Residential,Swapnil Patil,
Mumbai,4362129,05/22/2016,Commercial: Office Space,820,Andheri West,,Sulekha,16500000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4348215,06/21/2016,Commercial: Office Space,2000,Andheri West,,Sulekha,36000000.0,Sale,Commercial,Golden Homes,
Mumbai,4517483,05/12/2016,Commercial: Showrooms/Shops,1390,Ambernath West,,Sulekha,20900000.0,Sale,Commercial,R S Enterprises,
Mumbai,4138877,06/30/2016,Apartments / Flats,975,Badlapur East,2 BHK,Sulekha,2633000.0,Sale,Residential,Arihant Enterprises,
Mumbai,4665118,06/28/2016,Apartments / Flats,585,Manpada,1 BHK,Sulekha,6400000.0,Sale,Residential,Dgm Property Solutions Pvt Ltd,Shubhrambh Complex
Mumbai,4336098,05/15/2016,Apartments / Flats,701,Ambernath East,1 BHK,Sulekha,2127000.0,Sale,Residential,Amit Sidhani,Ahuja Prasadam
Mumbai,4009929,06/25/2016,Apartments / Flats,615,Badlapur East,1 BHK,Sulekha,1952000.0,Sale,Residential,Hrieday,Hrieday
Mumbai,4427386,06/13/2016,Commercial: Office Space,1050,Andheri East,,Sulekha,16800000.0,Sale,Commercial,V K Realty,
Mumbai,4324905,05/12/2016,Apartments / Flats,880,Borivali West,2 BHK,Sulekha,13500000.0,Sale,Residential,Mr Anthony,shanti dham
Mumbai,4190920,05/20/2016,Apartments / Flats,1406,Thane,3 BHK,Sulekha,18500000.0,Sale,Residential,Deepak M,Dosti Vihar
Mumbai,4587459,06/05/2016,Apartments / Flats,1261,Kandivali West,3 BHK,Sulekha,17600000.0,Sale,Residential,Rohit,
Mumbai,4639661,06/21/2016,Apartments / Flats,500,Chembur East,1 BHK,Sulekha,12800000.0,Sale,Residential,Wadhwani,
Mumbai,4322796,05/11/2016,Apartments / Flats,709,Ambernath West,1 BHK,Sulekha,2127000.0,Sale,Residential,Amit Sidhani,Tharwani Meghna Mountania
Mumbai,4393406,06/02/2016,Apartments / Flats,1020,Andheri East,2 BHK,Sulekha,16000000.0,Sale,Residential,Hillsboro Realty,
Mumbai,4131962,06/27/2016,Apartments / Flats,3150,Ghatkoparwest,4 BHK,Sulekha,59500000.0,Sale,Residential,Manmeet,Wadhwa The Address
Mumbai,4535763,05/19/2016,Apartments / Flats,655,Mira Road,1 BHK,Sulekha,4323000.0,Sale,Residential,Kanchan Homes,Sanghvi Eco City
Mumbai,4073827,06/01/2016,Apartments / Flats,645,Vasai Road East,1 BHK,Sulekha,2144000.0,Sale,Residential,Vedant Enterprises,Hans Apartment
Mumbai,4556834,05/25/2016,Apartments / Flats,661,Badlapur West,1 BHK,Sulekha,2115000.0,Sale,Residential,Mr Rakesh and Mr Chander,
Mumbai,4597660,06/08/2016,Apartments / Flats,658,Vasind,1 BHK,Sulekha,1876000.0000000002,Sale,Residential,Shaurya property solutions,Vardhaman Vatika
Mumbai,3946368,05/27/2016,Apartments / Flats,1000,Dombivali West,2 BHK,Sulekha,6500000.0,Sale,Residential,Bhoomi Associates,
Mumbai,4396633,06/03/2016,Apartments / Flats,620,Titwala East,1 BHK,Sulekha,1673999.9999999998,Sale,Residential,Hema sawant,Balaji Bildcon
Mumbai,4278906,05/30/2016,Apartments / Flats,1140,Kanjurmarg West,2 BHK,Sulekha,18500000.0,Sale,Residential,Mr Manish Haryani,
Mumbai,4000439,06/19/2016,Apartments / Flats,1328,Thane,2 BHK,Sulekha,15100000.0,Sale,Residential,Amit Vaswani,
Mumbai,4363564,05/23/2016,Apartments / Flats,350,Nalasopara East,1 RK,Sulekha,1030000.0000000001,Sale,Residential,Dinesh,
Mumbai,4523778,05/13/2016,Apartments / Flats,540,Umroli,1 BHK,Sulekha,1350000.0,Sale,Residential,M Shikari,Raj Mandir Gardens
Mumbai,4329755,05/13/2016,Apartments / Flats,865,Virar West,2 BHK,Sulekha,2141000.0,Sale,Residential,Property Link,
Mumbai,4006856,05/28/2016,Apartments / Flats,685,Virar West,1 BHK,Sulekha,2560000.0,Sale,Residential,Mansukh Gada,
Mumbai,4600504,06/09/2016,Apartments / Flats,1060,Mira Road,2 BHK,Sulekha,7700000.0,Sale,Residential,SunilThakkar,
Mumbai,4596453,06/08/2016,Apartments / Flats,500,Nalasopara West,1 BHK,Sulekha,1860000.0000000002,Sale,Residential,Nishantkumar,
Mumbai,4172214,05/17/2016,Apartments / Flats,645,Kandivali West,1 BHK,Sulekha,6095000.0,Sale,Residential,Gautam Shinde,ot
Mumbai,4341798,06/02/2016,Apartments / Flats,1305,Marol East,2 BHK,Sulekha,18300000.0,Sale,Residential,Mr Gurdeep Singh,
Mumbai,4056645,05/22/2016,Commercial: Showrooms/Shops,358,Neral,,Sulekha,1611000.0,Sale,Commercial,Swaraj Properties,
Mumbai,4258231,06/15/2016,Apartments / Flats,983,Dombivali East,2 BHK,Sulekha,5277000.0,Sale,Residential,Relation Group,\
Mumbai,4442111,05/18/2016,Apartments / Flats,936,Mulund West,2 BHK,Sulekha,8200000.0,Sale,Residential,Samir Chheda,Ashoka Hieghts
Mumbai,4062247,06/28/2016,Apartments / Flats,635,Nalasopara West,1 BHK,Sulekha,2300000.0,Sale,Residential,ajay,Dewberry Complex
Mumbai,4006862,06/11/2016,Apartments / Flats,610,Virar West,1 BHK,Sulekha,2562000.0,Sale,Residential,Mansukh Gada,Bachraj Residency
Mumbai,4001990,05/20/2016,Apartments / Flats,600,Dahisar East,1 BHK,Sulekha,3900000.0,Sale,Residential,SALASAR REALTOR,Oyster Living
Mumbai,4326535,05/13/2016,Apartments / Flats,565,Ambernath West,1 BHK,Sulekha,1582000.0,Sale,Residential,Shagun Enterprises,Kasturi Exotica
Mumbai,4630746,06/17/2016,Apartments / Flats,545,Nalasopara West,1 BHK,Sulekha,2350000.0,Sale,Residential,Suman,nakoda heights
Mumbai,4551773,05/24/2016,Apartments / Flats,1355,Goregaon West,3 BHK,Sulekha,16299999.999999998,Sale,Residential,Indiabulls Distribution services limited,
Mumbai,4190063,05/20/2016,Apartments / Flats,550,Goregaon West,1 BHK,Sulekha,6230000.0,Sale,Residential,Hitesh Mehta,
Mumbai,4573421,05/31/2016,Apartments / Flats,900,Dombivali East,2 BHK,Sulekha,5200000.0,Sale,Residential,vikash kumar jha,Lodha Palava City
Mumbai,4330552,05/14/2016,Apartments / Flats,635,Virar West,1 BHK,Sulekha,2159000.0,Sale,Residential,Property Link,
Mumbai,4374459,06/14/2016,Apartments / Flats,470,Virar East,1 BHK,Sulekha,1598000.0,Sale,Residential,SN Properties,
Mumbai,4328513,05/13/2016,Apartments / Flats,865,Dombivali East,2 BHK,Sulekha,4663000.0,Sale,Residential,D. T. Homes,Marathon Nextown
Mumbai,4074654,06/25/2016,Apartments / Flats,575,Nalasopara West,1 BHK,Sulekha,2042000.0000000002,Sale,Residential,FIROZ,
Mumbai,4601240,06/09/2016,Apartments / Flats,550,Nalasopara West,1 BHK,Sulekha,2173000.0,Sale,Residential,Pankaj Soni,
Mumbai,4456444,06/23/2016,Apartments / Flats,550,Dombivali East,1 BHK,Sulekha,4300000.0,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Lodha Downtown
Mumbai,4535516,05/18/2016,Apartments / Flats,664,Badlapur West,1 BHK,Sulekha,2124000.0,Sale,Residential,Mr Rakesh and Mr Chander,
Mumbai,4377808,05/27/2016,Apartments / Flats,716,Thane,1 BHK,Sulekha,5800000.0,Sale,Residential,Ashwani,
Mumbai,4655961,06/25/2016,Apartments / Flats,611,Ambernath East,1 BHK,Sulekha,1919000.0000000002,Sale,Residential,Niraj Singh,
Mumbai,4327774,05/13/2016,Apartments / Flats,1224,Govandi,2 BHK,Sulekha,17800000.0,Sale,Residential,Sachin Aswani,Nidhaan Clover
Mumbai,4073849,06/01/2016,Apartments / Flats,620,Vasai Road East,2 BHK,Sulekha,2178000.0,Sale,Residential,Vedant Enterprises,Sai Nagar
Mumbai,4629161,06/17/2016,Apartments / Flats,1287,Dombivali East,3 BHK,Sulekha,7100000.0,Sale,Residential,K Homes Estate Agency,
Mumbai,4276567,06/22/2016,Apartments / Flats,835,Virar West,1 BHK,Sulekha,3590999.9999999995,Sale,Residential,C N Singh Hitesh,
Mumbai,3946341,05/27/2016,Apartments / Flats,1000,Dombivali West,2 BHK,Sulekha,7000000.0,Sale,Residential,Bhoomi Associates,
Mumbai,4562940,05/27/2016,Commercial: Showrooms/Shops,7200,Ambernath West,,Sulekha,,Sale,Commercial,R S Enterprises,
Mumbai,4520825,06/16/2016,Apartments / Flats,1000,Chembur East,2 BHK,Sulekha,11500000.0,Sale,Residential,Aarde Technosoft Pvt Ltd,Radius Developers Central Park
Mumbai,4208942,05/29/2016,Apartments / Flats,1100,Chandivali,2 BHK,Sulekha,17000000.0,Sale,Residential,Shree Gurudev Properties,
Mumbai,4222773,05/09/2016,Apartments / Flats,590,Ambernath West,1 BHK,Sulekha,1593000.0,Sale,Residential,Shagun Enterprises,Metro Highland
Mumbai,3789269,06/03/2016,Apartments / Flats,788,Neral,1 BHK,Sulekha,2089000.0,Sale,Residential,Vision Properties,Ravira Green Homes
Mumbai,4603552,06/10/2016,Apartments / Flats,1710,Ambernath West,2 BHK,Sulekha,6070000.0,Sale,Residential,Laxmi Kamal Associates,Laxmi Kamal Shankar Heights Phase II
Mumbai,4543638,06/26/2016,Apartments / Flats,1200,Malad West,2 BHK,Sulekha,13300000.0,Sale,Residential,Sameer Oza,Shreeji Atlantis
Mumbai,4488374,07/02/2016,Apartments / Flats,640,Nalasopara West,1 BHK,Sulekha,2240000.0,Sale,Residential,evergreen enterprises,Samruddhi Grace
Mumbai,4079328,06/03/2016,Apartments / Flats,2043,Vikhroli West,4 BHK,Sulekha,69300000.0,Sale,Residential,Green Concept,The Trees
Mumbai,4538795,06/21/2016,Apartments / Flats,650,Khar West,1 BHK,Sulekha,40000000.0,Sale,Residential,Golden Homes,
Mumbai,4255677,05/12/2016,Apartments / Flats,530,Manpada,1 BHK,Sulekha,2173000.0,Sale,Residential,Vedant Group of Property,Vedant Group of Property
Mumbai,4463604,06/24/2016,Apartments / Flats,990,Mira Road,2 BHK,Sulekha,5742000.0,Sale,Residential,yusuf khan,
Mumbai,3868381,06/30/2016,Apartments / Flats,910,Neral,2 BHK,Sulekha,2321000.0,Sale,Residential,Vardhaman Group of Companies,
Mumbai,4564823,05/28/2016,Apartments / Flats,530,Badlapur East,1 BHK,Sulekha,1589000.0,Sale,Residential,Sarvopari Sahara,
Mumbai,3885295,06/12/2016,Apartments / Flats,955,Ambernath East,2 BHK,Sulekha,2921000.0,Sale,Residential,TL SHUKLA,Landscape Heights
Mumbai,4138864,06/30/2016,Apartments / Flats,975,Badlapur East,2 BHK,Sulekha,2681000.0,Sale,Residential,Arihant Enterprises,
Mumbai,4631504,06/17/2016,Apartments / Flats,1591,,2 BHK,Sulekha,18500000.0,Sale,Residential,Quick Infra,
Mumbai,4063780,06/24/2016,Apartments / Flats,632,Badlapur East,1 BHK,Sulekha,1959000.0,Sale,Residential,PRAVIN WAGH,Hrieday
Mumbai,4206946,05/29/2016,Apartments / Flats,565,Kalyan East,1 BHK,Sulekha,1469000.0,Sale,Residential,Ambience developers,Ambience Sky Phase II
Mumbai,4234756,06/06/2016,Apartments / Flats,1250,Chembur West,3 BHK,Sulekha,18800000.0,Sale,Residential,Mr Manish Haryani,
Mumbai,4442947,06/18/2016,Apartments / Flats,465,Dombivali East,1 BHK,Sulekha,1678000.0,Sale,Residential,Hema sawant,
Mumbai,4000456,06/19/2016,Apartments / Flats,1200,Thane,2 BHK,Sulekha,16500000.0,Sale,Residential,Amit Vaswani,
Mumbai,4649362,06/23/2016,Apartments / Flats,1098,Dombivali East,2 BHK,Sulekha,6806999.999999999,Sale,Residential,Dgm Property Solutions Pvt Ltd,Lodha Casa Rio
Mumbai,4051523,05/15/2016,Apartments / Flats,1005,Chembur East,2 BHK,Sulekha,9045000.0,Sale,Residential,Xtreme Properties,Venus Heights Unity Land
Mumbai,4456249,06/23/2016,Apartments / Flats,1950,Goregaon East,3 BHK,Sulekha,31000000.0,Sale,Residential,Nilesh,omkar altamonte
Mumbai,4135771,06/29/2016,Row House,1683,Naigaon East,1 BHK,Sulekha,3600000.0,Sale,Residential,Sai Priya,
Mumbai,4145332,06/14/2016,Apartments / Flats,1015,Badlapur East,2 BHK,Sulekha,3500000.0,Sale,Residential,Badlapur Properties,sai estate
